N=2,N=5,N=8,N=10
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.69E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.06E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.11E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.05E-01,1.68E-01,1.12E-01,1.15E-01
-2.04E-01,1.68E-01,1.12E-01,1.15E-01
-2.04E-01,1.68E-01,1.12E-01,1.15E-01
-2.04E-01,1.68E-01,1.12E-01,1.15E-01
-2.04E-01,1.68E-01,1.12E-01,1.15E-01
-2.04E-01,1.68E-01,1.12E-01,1.15E-01
-2.04E-01,1.68E-01,1.12E-01,1.15E-01
-2.04E-01,1.68E-01,1.12E-01,1.15E-01
-2.04E-01,1.68E-01,1.12E-01,1.15E-01
-2.04E-01,1.68E-01,1.12E-01,1.15E-01
-2.04E-01,1.68E-01,1.12E-01,1.15E-01
-2.04E-01,1.68E-01,1.12E-01,1.15E-01
-2.04E-01,1.68E-01,1.12E-01,1.15E-01
-2.04E-01,1.68E-01,1.12E-01,1.15E-01
-2.04E-01,1.68E-01,1.12E-01,1.15E-01
-2.04E-01,1.68E-01,1.12E-01,1.15E-01
-2.04E-01,1.68E-01,1.12E-01,1.15E-01
-2.04E-01,1.68E-01,1.12E-01,1.15E-01
-2.04E-01,1.68E-01,1.12E-01,1.15E-01
-2.04E-01,1.68E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
-2.04E-01,1.67E-01,1.12E-01,1.15E-01
